frame_index,timestamp,brand_name,box_coordinates
557,557.0,BVLGARII,"(843, 332, 1028, 431)"
558,558.0,10-17082,"(673, 826, 768, 872)"
559,559.0,10-17082,"(581, 837, 678, 884)"
560,560.0,10-17082,"(478, 851, 578, 901)"
561,561.0,10-17082,"(377, 870, 482, 925)"
562,562.0,BVLGARII,"(732, 184, 1022, 338)"
563,563.0,BVLGARII,"(772, 158, 1080, 313)"
564,564.0,BVLGARII,"(1243, 298, 1425, 405)"
565,565.0,BVLGARII,"(835, 156, 1094, 314)"
566,566.0,BVLGARII,"(1212, 330, 1389, 434)"
567,567.0,BVLGARII,"(656, 108, 996, 273)"
568,568.0,BVLGARII,"(1071, 179, 1266, 291)"
569,569.0,BVLGARII,"(996, 142, 1207, 260)"
570,570.0,BVLGARII,"(938, 123, 1172, 248)"
571,571.0,BVLGARII,"(905, 145, 1170, 283)"
572,572.0,BVLGARII,"(909, 206, 1206, 342)"
573,573.0,BVLGARII,"(1120, 261, 1455, 391)"
574,574.0,BVLGARII,"(1346, 335, 1734, 473)"
575,575.0,BVLGARII,"(347, 201, 993, 392)"
576,576.0,BVLGARII,"(310, 119, 963, 315)"
577,577.0,BVLGARII,"(1263, 219, 1608, 354)"
579,579.0,BVLGARII,"(609, 47, 1031, 242)"
583,583.0,HUBLOT,"(1649, 492, 1697, 587)"
586,586.0,HUBLOT,"(938, 457, 983, 564)"
587,587.0,HUBLOT,"(776, 435, 819, 542)"
588,588.0,Bhopard,"(1499, 279, 1756, 433)"
589,589.0,Bhopard,"(1613, 231, 1920, 406)"
590,590.0,Bhopard,"(1226, 347, 1408, 463)"
591,591.0,Bhopard,"(1289, 301, 1497, 420)"
592,592.0,HUBLOT,"(583, 308, 631, 445)"
593,593.0,HUBLOT,"(834, 273, 884, 414)"
594,594.0,HUBLOT,"(1004, 243, 1052, 395)"
595,595.0,HUBLOT,"(931, 233, 979, 386)"
596,596.0,HUBLOT,"(797, 244, 852, 384)"
597,597.0,HUBLOT,"(647, 250, 701, 398)"
598,598.0,HUBLOT,"(556, 236, 609, 386)"
599,599.0,HUBLOT,"(522, 338, 571, 483)"
601,601.0,HUBLOT,"(617, 614, 666, 765)"
602,602.0,HUBLOT,"(603, 565, 653, 712)"
603,603.0,Bhopard,"(1306, 345, 1540, 483)"
604,604.0,HUBLOT,"(870, 417, 946, 473)"
605,605.0,HUBLOT,"(1047, 327, 1125, 391)"
606,606.0,HUBLOT,"(1027, 39, 1085, 241)"
607,607.0,HUBLOT,"(1227, 244, 1313, 328)"
608,608.0,HUBLOT,"(1126, 0, 1195, 166)"
609,609.0,LNSRC,"(514, 454, 562, 493)"
610,610.0,HUBLOT,"(1516, 47, 1685, 209)"
611,611.0,CASRG,"(456, 432, 512, 475)"
613,613.0,FENSEG,"(405, 439, 458, 480)"
615,615.0,EASORNG,"(352, 437, 404, 481)"
616,616.0,IENSEN C:ORG,"(351, 429, 407, 469)"
617,617.0,EASORNG,"(438, 413, 496, 455)"
618,618.0,EASORNG,"(502, 402, 560, 446)"
620,620.0,EASORNG,"(605, 360, 669, 406)"
621,621.0,Dior,"(929, 366, 999, 411)"
623,623.0,Dior,"(850, 349, 922, 397)"
625,625.0,CEORG IENSEN,"(298, 280, 385, 336)"
626,626.0,ROGER DUBUIS,"(209, 267, 298, 306)"
627,627.0,Dior,"(798, 343, 881, 397)"
628,628.0,Dior,"(824, 336, 912, 389)"
629,629.0,Dior,"(858, 330, 949, 382)"
630,630.0,NAKED WOLFE,"(661, 195, 793, 241)"
631,631.0,NAKED WOLFE,"(619, 138, 759, 191)"
633,633.0,PATEKPHILIPPE GENEVE,"(1751, 570, 1870, 618)"
634,634.0,Dior,"(895, 215, 1007, 275)"
635,635.0,DIOR,"(824, 382, 891, 445)"
636,636.0,DIOR,"(840, 375, 914, 442)"
637,637.0,LONGCHAMP,"(1332, 347, 1373, 444)"
638,638.0,LONGCHAMP,"(1447, 339, 1488, 446)"
639,639.0,LONGCHAMP,"(1594, 350, 1636, 457)"
640,640.0,Dior,"(1516, 308, 1631, 366)"
641,641.0,Dior,"(1590, 276, 1703, 335)"
642,642.0,CHAIE,"(1689, 537, 1747, 578)"
643,643.0,Dior,"(1516, 271, 1628, 332)"
644,644.0,Dior,"(1561, 263, 1666, 326)"
645,645.0,Dior,"(1630, 242, 1746, 307)"
646,646.0,Dior,"(1579, 226, 1694, 300)"
647,647.0,LONGCHAMP,"(1747, 546, 1821, 590)"
648,648.0,DIOR,"(774, 795, 883, 853)"
650,650.0,Dior,"(1389, 108, 1514, 204)"
651,651.0,LONGCHAMP,"(1602, 534, 1679, 587)"
652,652.0,LONGCHAMP,"(1764, 555, 1823, 600)"
653,653.0,DIOR,"(1033, 360, 1135, 435)"
654,654.0,LONGCHAMP,"(1023, 512, 1109, 562)"
657,657.0,K90ECC,"(1061, 891, 1170, 946)"
658,658.0,LOUIS VUITTON,"(341, 472, 447, 530)"
659,659.0,LOUIS VUITTON,"(292, 459, 412, 522)"
660,660.0,LOUIS VUITTON,"(234, 456, 366, 518)"
661,661.0,LOUIS VUITTON,"(229, 450, 367, 515)"
663,663.0,HARRY WINSTOY,"(517, 462, 657, 532)"
665,665.0,LONGCHAMP,"(644, 243, 692, 363)"
666,666.0,LONGCHAMP,"(399, 355, 474, 414)"
667,667.0,LOUIS VUITTON,"(1467, 253, 1621, 340)"
668,668.0,CHAIE LONGCHAMP,"(101, 53, 149, 193)"
669,669.0,LOUIS VUITTON,"(1138, 295, 1286, 389)"
670,670.0,LOUIS VUITTON,"(1078, 293, 1231, 396)"
671,671.0,LOUIS VUITTON,"(1047, 281, 1200, 392)"
