frame_index,timestamp,brand_name,box_coordinates
1043,1043.0,GIORGOARMAN,"(499, 180, 616, 232)"
1044,1044.0,Margiela,"(35, 54, 217, 174)"
1045,1045.0,GIORGOARMAN,"(570, 165, 691, 221)"
1046,1046.0,GIORGOARMAN,"(591, 157, 714, 215)"
1047,1047.0,GIORGOARMAN,"(707, 156, 836, 217)"
1048,1048.0,GIORGOARMAN,"(943, 139, 1088, 211)"
1049,1049.0,GIORGOARMAN,"(1122, 112, 1280, 195)"
1050,1050.0,BALI,"(1199, 108, 1280, 177)"
1053,1053.0,HHTASA,"(490, 168, 593, 216)"
1054,1054.0,COACH,"(737, 25, 832, 164)"
1062,1062.0,!WOV,"(19, 240, 112, 294)"
1065,1065.0,VSKI,"(796, 129, 852, 166)"
1067,1067.0,LCLLCL,"(413, 202, 492, 255)"
1068,1068.0,WTARR,"(744, 385, 796, 421)"
1069,1069.0,WTARR,"(904, 400, 975, 448)"
1071,1071.0,Te ELLLE,"(738, 168, 830, 223)"
1076,1076.0,TLO CALLE,"(1005, 81, 1112, 147)"
1077,1077.0,IP BALLE,"(997, 63, 1104, 132)"
1078,1078.0,ILP BLLLE,"(980, 46, 1088, 119)"
1096,1096.0,FRRRE,"(1142, 183, 1224, 240)"
1098,1098.0,AAPE,"(1165, 188, 1280, 247)"
1104,1104.0,Christofle,"(235, 0, 305, 30)"
1106,1106.0,maje,"(523, 68, 571, 106)"
1109,1109.0,CUCCI,"(394, 663, 473, 700)"
1116,1116.0,epou,"(847, 173, 892, 207)"
1117,1117.0,GIANFRANCO MIELV FERRE,"(417, 173, 505, 225)"
1118,1118.0,GANFMInO FERRE,"(190, 143, 272, 196)"
1119,1119.0,FERRE,"(431, 153, 507, 210)"
1124,1124.0,benefit,"(992, 163, 1056, 201)"
1125,1125.0,benefit,"(902, 178, 968, 219)"
1126,1126.0,benefit,"(751, 190, 817, 235)"
1127,1127.0,benefit,"(538, 190, 606, 236)"
1128,1128.0,benefit,"(306, 176, 382, 226)"
1129,1129.0,benefit,"(140, 152, 224, 205)"
1130,1130.0,benefit,"(69, 137, 159, 191)"
1131,1131.0,KEITH,"(773, 189, 830, 227)"
1136,1136.0,KEITH,"(687, 216, 745, 254)"
1138,1138.0,KEITH,"(760, 210, 817, 249)"
1139,1139.0,KEITH,"(842, 154, 904, 196)"
1140,1140.0,KEITH,"(862, 132, 924, 174)"
1143,1143.0,KEITH,"(837, 165, 905, 209)"
1144,1144.0,KEITH,"(897, 165, 968, 210)"
1150,1150.0,CHARLES,"(633, 125, 719, 176)"
1151,1151.0,CHARLES,"(979, 95, 1080, 152)"
1156,1156.0,BIRKENSTOCK,"(898, 68, 991, 132)"
1157,1157.0,BIRKENSTOCK,"(926, 68, 1025, 134)"
1158,1158.0,BIRKENSTOCK,"(1104, 43, 1221, 119)"
1161,1161.0,BIRKENSTOCK,"(1223, 4, 1280, 68)"
