frame_index,timestamp,brand_name,box_coordinates
762,750.05,LENSCRAFTERS,"(1668, 266, 1760, 308)"
764,752.02,LENSCRAFTERS,"(1664, 260, 1761, 304)"
767,754.97,Typo,"(155, 63, 287, 133)"
771,758.91,LENSCRAFTERS,"(464, 122, 567, 174)"
772,759.89,LENSCRAFTERS,"(474, 113, 601, 169)"
775,762.85,Sprint,"(1369, 116, 1495, 185)"
776,763.83,Sprint,"(1331, 111, 1463, 185)"
777,764.81,Zmez,"(1194, 515, 1357, 595)"
778,765.8,Papaya,"(39, 0, 279, 87)"
779,766.78,zawnz,"(488, 538, 680, 645)"
782,769.74,FRIENDSHTP,"(1488, 286, 1860, 441)"
783,770.72,FRIENDSHTP,"(1746, 313, 1920, 413)"
785,772.69,TEES,"(1234, 0, 1529, 632)"
788,775.64,LENSCRAFTERS,"(69, 118, 385, 228)"
789,776.63,TOERIG,"(740, 216, 854, 278)"
790,777.61,LENSCRAFTERS,"(92, 85, 451, 209)"
793,780.56,TORATD,"(728, 164, 900, 238)"
794,781.55,TORATD,"(714, 152, 888, 226)"
795,782.53,LENSCRAFTERS,"(372, 10, 825, 146)"
799,786.47,BUILD ABEAR,"(324, 27, 543, 145)"
800,787.45,FOSSIL,"(783, 221, 833, 264)"
801,788.44,UIDAEEFR,"(0, 28, 249, 142)"
809,796.31,cay8,"(1199, 189, 1311, 252)"
810,797.3,BUILD ABEAR,"(626, 86, 898, 163)"
811,798.28,BUILD ABEAR,"(534, 76, 824, 159)"
812,799.27,BUILD ABEAR,"(398, 67, 714, 152)"
813,800.25,crazy,"(1069, 183, 1159, 238)"
814,801.23,BUILD ABEAR,"(98, 37, 476, 133)"
815,802.22,BUILD ABEAR,"(0, 24, 333, 117)"
816,803.2,BUILD ABEAR,"(0, 23, 162, 105)"
817,804.19,FOSSIL,"(1144, 192, 1229, 239)"
818,805.17,Mnatualize,"(1090, 536, 1241, 604)"
819,806.16,FOSSIL,"(992, 186, 1085, 231)"
820,807.14,FOSSIL,"(868, 180, 968, 228)"
821,808.12,FOSSIL,"(600, 169, 708, 223)"
822,809.11,FOSSIL,"(312, 153, 436, 209)"
823,810.09,&S COFFEE,"(1128, 577, 1296, 633)"
827,814.03,&S COFFEE,"(330, 652, 539, 707)"
829,816.0,FEHUAwale,"(1172, 37, 1278, 146)"
830,816.98,FOAHGHNWate,"(1148, 6, 1267, 130)"
839,825.84,Bon&,"(63, 510, 193, 574)"
844,830.76,KEVI JEWELERS,"(153, 602, 290, 675)"
845,831.75,KEVI JEWELERS,"(109, 485, 248, 563)"
850,836.67,2AMDORA,"(1805, 224, 1874, 268)"
853,839.62,2AMDORA,"(1824, 235, 1899, 284)"
854,840.61,2AMDORA,"(1829, 233, 1904, 286)"
855,841.59,2AMDORA,"(1821, 235, 1897, 286)"
856,842.58,2AMDORA,"(1779, 239, 1850, 288)"
857,843.56,SEPHORA,"(764, 280, 917, 338)"
858,844.54,SEPHORA,"(668, 282, 850, 343)"
859,845.53,2MCO3A,"(1671, 240, 1740, 295)"
860,846.51,SEPHORA,"(550, 290, 754, 356)"
861,847.5,SEPHORA,"(464, 296, 679, 359)"
864,850.45,SEPHORA,"(93, 319, 366, 397)"
871,857.34,tmacys,"(751, 8, 838, 50)"
872,858.32,tmacys,"(716, 7, 802, 49)"
873,859.31,TCCW,"(646, 7, 731, 50)"
876,862.26,mocys,"(1240, 60, 1429, 123)"
877,863.25,mocys,"(820, 105, 992, 159)"
878,864.23,tmacys,"(701, 133, 877, 192)"
880,866.2,tmacys,"(669, 182, 849, 242)"
882,868.17,ath&.BodyWorkn,"(1494, 463, 1639, 577)"
883,869.15,ath&.BodyWorkn,"(1724, 509, 1920, 674)"
885,871.12,tmacys,"(1036, 164, 1241, 233)"
886,872.1,tmacys,"(1188, 157, 1403, 230)"
887,873.09,tmacys,"(1439, 139, 1681, 218)"
889,875.06,OIZG,"(313, 679, 615, 800)"
891,877.03,KIDS,"(427, 0, 592, 69)"
898,883.92,tmacys,"(1211, 34, 1540, 141)"
901,886.87,tmacys,"(595, 53, 921, 149)"
902,887.85,tmacys,"(1011, 55, 1366, 164)"
914,899.67,ath&.BodyWorkn,"(0, 0, 500, 148)"
915,900.65,OOOLORNAJANE,"(680, 660, 775, 724)"
936,921.32,DIREC,"(458, 354, 612, 457)"
938,923.29,sunghaes hut,"(242, 196, 379, 253)"
940,925.26,sunghaes hut,"(1122, 159, 1256, 209)"
941,926.24,sunghaes hut,"(1195, 139, 1352, 193)"
943,928.21,sunghaes hut,"(921, 129, 1069, 188)"
946,931.16,EXPIESS IEN,"(823, 79, 977, 172)"
947,932.15,EXPIESS IEN,"(717, 100, 880, 194)"
948,933.13,EXPIESS IEN,"(793, 110, 932, 198)"
953,938.05,TBAEY-D,"(680, 289, 759, 326)"
954,939.04,Gamestop,"(1183, 19, 1607, 115)"
955,940.02,Gamestop,"(1053, 0, 1510, 82)"
959,943.96,tmacys,"(1222, 231, 1336, 277)"
960,944.94,sunghaes hut,"(591, 4, 725, 100)"
961,945.93,sunghaes hut,"(720, 0, 838, 95)"
965,949.87,EXPIESS IEN,"(950, 104, 1190, 163)"
966,950.85,EXPIESS IEN,"(961, 84, 1128, 146)"
967,951.83,EXPIESS IEN,"(0, 59, 90, 122)"
968,952.82,EXPIESS IEN,"(5, 44, 138, 109)"
969,953.8,EXPIESS IEN,"(29, 22, 169, 87)"
970,954.79,EXPIESS IEN,"(1233, 0, 1552, 58)"
972,956.76,VICTORIA'S SECRET,"(1141, 500, 1637, 627)"
973,957.74,VICTORIA'S SECRET,"(1457, 582, 1920, 727)"
974,958.72,EXPIESS IEN,"(1059, 136, 1213, 207)"
977,961.68,JamhaJuice,"(51, 274, 357, 331)"
978,962.66,TOKYO,"(1699, 356, 1796, 402)"
979,963.65,VANS,"(630, 456, 727, 506)"
981,965.61,JamhaJuice,"(453, 263, 596, 318)"
982,966.6,JamhaJuice,"(516, 257, 724, 319)"
983,967.58,JamhaJuice,"(657, 254, 799, 309)"
984,968.57,JamhaJuice,"(633, 244, 778, 300)"
993,977.43,Sarku japan,"(1554, 487, 1830, 578)"
996,980.38,RINGS,"(961, 139, 1071, 262)"
997,981.36,AHOLLYWOODLEGENDSINCE PINKS,"(1381, 235, 1560, 409)"
998,982.35,ONION,"(1017, 9, 1176, 168)"
999,983.33,CHIPOTL,"(1769, 826, 1860, 873)"
1000,984.32,AAEAERFP,"(1077, 747, 1187, 805)"
1002,986.29,Sarku japan aoan,"(1496, 450, 1897, 554)"
1003,987.27,Sarku japan,"(1040, 366, 1398, 458)"
1004,988.25,Sarku japan,"(591, 212, 972, 303)"
1006,990.22,SICK,"(1223, 141, 1284, 205)"
1009,993.18,Thingsgobetter with Coke,"(315, 76, 386, 118)"
1013,997.11,sarku,"(1241, 0, 1920, 234)"
1015,999.08,SBAF,"(645, 616, 727, 678)"
1019,1003.02,CHIPOTL,"(0, 567, 114, 624)"
1021,1004.99,TACO,"(698, 393, 823, 439)"
1023,1006.96,CHIPOTL,"(166, 337, 314, 396)"
1026,1009.91,EXPIESS IEN,"(1391, 288, 1689, 350)"
1027,1010.89,Wetzels,"(372, 24, 688, 129)"
1028,1011.88,BLAZE,"(1638, 229, 1790, 319)"
1029,1012.86,BLAZE,"(1649, 244, 1804, 332)"
1030,1013.85,BLAZE,"(1614, 246, 1780, 339)"
1033,1016.8,PANDA,"(1173, 402, 1365, 481)"
1034,1017.78,PANDA,"(801, 410, 995, 494)"
1035,1018.77,SHAKES,"(1235, 540, 1318, 583)"
1036,1019.75,SHAKES,"(1065, 543, 1153, 588)"
1037,1020.74,THMIE,"(663, 527, 756, 575)"
1038,1021.72,BELL,"(1646, 540, 1828, 590)"
1039,1022.71,DOTLE,"(466, 496, 589, 560)"
1040,1023.69,CHIPOTL,"(382, 481, 520, 555)"
1041,1024.67,CHIPOTL,"(252, 465, 418, 537)"
1042,1025.66,BELL,"(1417, 525, 1565, 580)"
1043,1026.64,TACO,"(1087, 516, 1252, 571)"
1047,1030.58,ICUP freah,"(0, 427, 199, 499)"
1050,1033.53,HARLEYS,"(966, 456, 1092, 516)"
1055,1038.45,BELL,"(0, 294, 303, 413)"
1056,1039.44,ICUP freah,"(1207, 368, 1573, 462)"
1057,1040.42,BELL,"(762, 293, 1094, 395)"
1058,1041.41,BELL,"(1207, 241, 1590, 338)"
1059,1042.39,BELL,"(1270, 202, 1687, 310)"
